company,title,gender,race,bins,country,region,totalyearlycompensation,yearsofexperience,yearsatcompany,education
PayPal,Software Engineer,Male,Asian,L6,USA,USA,234000,15.0,5.0,3.0
other,Software Engineer,Other,Unknown,L3,USA,USA,80000,1.0,1.0,3.0
other,Software Engineer,Female,Unknown,L4,USA,USA,97000,3.0,0.0,4.0
other,Hardware Engineer,Male,White,L4,USA,USA,108000,5.0,2.0,3.0
other,Software Engineer,Male,White,L4,USA,USA,85000,5.0,2.0,3.0
other,Mechanical Engineer,Other,Unknown,L4,USA,USA,120000,6.0,1.0,3.0
other,Software Engineer,Male,White,L6,USA,USA,203000,9.0,9.0,5.0
other,Software Engineer,Male,White,L4,USA,USA,92000,1.0,0.0,4.0
other,Software Engineering Manager,Male,Asian,L7,USA,USA,330000,8.0,3.0,4.0
SAP,Software Engineer,Female,Asian,L3,India,India,29000,1.0,1.0,3.0
other,Software Engineer,Male,Asian,L3,USA,USA,80000,2.0,2.0,3.0
SAP,Software Engineer,Male,Asian,L3,Germany,Western Europe,55000,1.0,1.0,4.0
other,Software Engineer,Male,White,L3,USA,USA,108000,2.0,2.0,3.0
SAP,Software Engineer,Other,Unknown,L3,Germany,Western Europe,60000,0.0,0.0,3.0
other,Hardware Engineer,Male,Black,L3,USA,USA,82000,4.0,4.0,3.0
SAP,Software Engineer,Male,Asian,L3,Germany,Western Europe,70000,3.0,3.0,4.0
other,Software Engineer,Male,Unknown,L3,USA,USA,84000,2.0,2.0,3.0
other,Software Engineer,Male,Asian,L3,USA,USA,82000,2.0,2.0,3.0
other,Software Engineer,Male,White,L3,USA,USA,60000,0.0,0.0,1.0
SAP,Software Engineer,Female,Asian,L3,India,India,12000,3.0,1.0,3.0
other,Software Engineer,Male,White,L3,USA,USA,83000,1.0,1.0,3.0
other,Software Engineer,Male,White,L3,Australia,Australia&New Zealand,50000,0.0,0.0,3.0
other,Software Engineer,Male,Asian,L3,USA,USA,83000,1.0,1.0,4.0
SAP,Software Engineer,Male,Black,L3,Canada,Canada,56000,2.0,2.0,3.0
other,Hardware Engineer,Male,Asian,L3,USA,USA,92000,1.0,1.0,3.0
SAP,Software Engineer,Male,Asian,L3,USA,USA,122000,0.0,0.0,3.0
SAP,Software Engineer,Other,Unknown,L3,Germany,Western Europe,63000,0.0,0.0,3.0
SAP,Software Engineer,Other,Unknown,L3,Ireland,UK&IRE,48000,2.0,0.0,4.0
other,Software Engineer,Other,Unknown,L3,USA,USA,76000,1.0,1.0,3.0
other,Software Engineer,Other,Unknown,L7,USA,USA,397000,8.0,2.0,4.0
other,Software Engineer,Male,Asian,L7,India,India,87000,15.0,15.0,3.0
other,Software Engineer,Male,Asian,L7,USA,USA,426000,7.0,2.0,5.0
other,Software Engineering Manager,Male,White,L7,United Kingdom,UK&IRE,120000,35.0,15.0,5.0
other,Software Engineer,Male,Asian,L7,China,Eastern Asia,300000,5.0,3.0,5.0
other,Software Engineer,Male,White,L4,USA,USA,84000,1.0,1.0,3.0
SAP,Software Engineer,Other,Unknown,L4,USA,USA,127000,0.0,0.0,3.0
SAP,Software Engineer,Other,Unknown,L4,USA,USA,130000,4.0,1.0,4.0
SAP,Software Engineer,Male,Asian,L4,USA,USA,150000,4.0,3.0,4.0
SAP,Product Designer,Other,Unknown,L4,USA,USA,127000,2.0,2.0,3.0
SAP,Software Engineer,Male,White,L4,Poland,Eastern Europe,48000,4.0,3.0,3.0
other,Software Engineer,Male,Black,L4,USA,USA,147000,4.0,4.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,130000,1.0,1.0,3.0
SAP,Software Engineer,Male,Unknown,L4,USA,USA,172000,5.0,0.0,4.0
SAP,Software Engineer,Male,White,L4,USA,USA,130000,5.0,1.0,3.0
other,Software Engineer,Male,White,L4,USA,USA,96000,6.0,5.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,132000,2.0,2.0,3.0
other,Human Resources,Other,Unknown,L4,USA,USA,70000,10.0,2.0,4.0
SAP,Product Manager,Male,Asian,L4,USA,USA,139000,2.0,1.0,3.0
SAP,Product Manager,Male,Two Or More,L4,USA,USA,125000,2.0,2.0,3.0
other,Software Engineer,Male,Asian,L4,USA,USA,156000,5.0,1.0,3.0
other,Data Scientist,Male,Asian,L4,USA,USA,100000,2.0,2.0,4.0
SAP,Software Engineer,Male,Asian,L4,Germany,Western Europe,81000,3.0,1.0,4.0
other,Software Engineer,Other,Unknown,L4,USA,USA,92000,2.0,2.0,3.0
SAP,Software Engineer,Other,Unknown,L4,USA,USA,150000,3.0,3.0,3.0
other,Software Engineer,Male,Asian,L4,USA,USA,91000,5.0,5.0,4.0
SAP,Software Engineer,Female,Asian,L4,USA,USA,147000,8.0,0.0,3.0
SAP,Software Engineer,Male,White,L4,Canada,Canada,90000,1.0,0.0,3.0
SAP,Software Engineer,Male,Asian,L4,Germany,Western Europe,76000,3.0,0.0,3.0
SAP,Software Engineer,Male,Asian,L4,Canada,Canada,88000,0.0,0.0,4.0
other,Software Engineer,Male,Asian,L4,USA,USA,108000,2.0,2.0,4.0
SAP,Software Engineer,Male,White,L4,Canada,Canada,78000,5.0,5.0,4.0
other,Software Engineer,Male,White,L4,USA,USA,156000,1.0,1.0,3.0
other,Software Engineer,Male,Asian,L4,USA,USA,97000,4.0,4.0,3.0
SAP,Product Designer,Other,Unknown,L4,USA,USA,120000,3.0,0.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,85000,2.0,2.0,3.0
other,Software Engineer,Male,Asian,L4,USA,USA,123000,4.0,4.0,3.0
other,Software Engineer,Male,White,L4,USA,USA,120000,7.0,1.0,3.0
SAP,Software Engineer,Male,Asian,L4,India,India,23000,4.0,0.0,3.0
SAP,Data Scientist,Female,White,L4,USA,USA,146000,1.0,1.0,4.0
other,Software Engineer,Male,White,L4,Australia,Australia&New Zealand,58000,1.0,1.0,3.0
SAP,Data Scientist,Other,Unknown,L4,USA,USA,140000,1.0,1.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,144000,3.0,0.0,3.0
other,Hardware Engineer,Other,Unknown,L4,USA,USA,95000,2.0,1.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,161000,2.0,2.0,3.0
other,Software Engineer,Male,White,L4,USA,USA,120000,5.0,3.0,3.0
SAP,Software Engineer,Male,Hispanic,L4,Germany,Western Europe,87000,6.0,6.0,3.0
other,Mechanical Engineer,Male,White,L4,USA,USA,103000,9.0,3.0,3.0
SAP,Software Engineer,Male,Asian,L4,USA,USA,142000,4.0,0.0,4.0
SAP,Software Engineer,Male,White,L4,Brazil,South America,17000,2.0,2.0,3.0
SAP,Product Manager,Male,Asian,L4,India,India,60000,8.0,2.0,4.0
SAP,Product Designer,Female,Unknown,L4,USA,USA,108000,2.0,2.0,3.0
SAP,Software Engineer,Other,Unknown,L4,India,India,17000,4.0,4.0,3.0
SAP,Product Manager,Male,Asian,L4,India,India,35000,8.0,2.0,4.0
SAP,Software Engineer,Male,Asian,L4,India,India,27000,3.0,3.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,98000,2.0,2.0,3.0
SAP,Software Engineer,Male,Asian,L4,USA,USA,112000,7.0,5.0,3.0
other,Management Consultant,Male,White,L4,USA,USA,75000,9.0,2.0,3.0
other,Software Engineer,Male,Asian,L4,China,Eastern Asia,50000,2.0,2.0,4.0
SAP,Software Engineer,Male,White,L4,Israel,Middle East,88000,17.0,14.0,3.0
other,Software Engineer,Male,Asian,L4,Taiwan,Eastern Asia,47000,0.0,0.0,4.0
other,Software Engineer,Male,Asian,L4,Taiwan,Eastern Asia,49000,1.0,1.0,4.0
SAP,Software Engineer,Male,Asian,L4,India,India,22000,3.0,3.0,3.0
SAP,Software Engineer,Female,Asian,L4,India,India,20000,6.0,6.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,124000,4.0,0.0,3.0
PayPal,Software Engineer,Female,Asian,L3,India,India,28000,0.0,0.0,3.0
PayPal,Software Engineer,Other,Unknown,L3,USA,USA,145000,0.0,0.0,3.0
PayPal,Software Engineer,Female,Asian,L3,USA,USA,142000,0.0,0.0,3.0
PayPal,Software Engineer,Male,Asian,L3,India,India,27000,1.0,1.0,3.0
other,Software Engineer,Female,Asian,L5,Canada,Canada,100000,1.0,1.0,3.0
SAP,Product Designer,Female,White,L5,USA,USA,131000,3.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,150000,9.0,3.0,4.0
PayPal,Software Engineer,Other,Unknown,L4,India,India,39000,5.0,3.0,3.0
PayPal,Software Engineer,Male,Asian,L4,USA,USA,161000,2.0,2.0,4.0
PayPal,Software Engineer,Male,Asian,L4,USA,USA,156000,2.0,2.0,4.0
other,Software Engineer,Male,Asian,L1,India,India,31000,3.0,0.0,3.0
PayPal,Software Engineer,Male,Asian,L4,India,India,33000,4.0,0.0,3.0
PayPal,Software Engineer,Female,Asian,L4,USA,USA,253000,5.0,1.0,4.0
PayPal,Software Engineer,Male,Asian,L4,India,India,30000,3.0,0.0,3.0
PayPal,Software Engineer,Other,Unknown,L4,USA,USA,134000,2.0,2.0,3.0
PayPal,Software Engineer,Male,Unknown,L4,India,India,45000,5.0,0.0,3.0
PayPal,Software Engineer,Female,Asian,L4,USA,USA,170000,3.0,3.0,4.0
PayPal,Software Engineer,Other,Unknown,L4,India,India,50000,4.0,0.0,3.0
PayPal,Software Engineer,Other,Unknown,L4,USA,USA,150000,1.0,1.0,4.0
PayPal,Software Engineer,Male,Asian,L4,USA,USA,109000,0.0,0.0,4.0
PayPal,Software Engineer,Other,Unknown,L4,USA,USA,166000,2.0,0.0,4.0
PayPal,Software Engineer,Male,Asian,L4,India,India,54000,5.0,1.0,3.0
PayPal,Software Engineer,Male,Asian,L4,USA,USA,125000,4.0,0.0,4.0
PayPal,Software Engineer,Male,Unknown,L4,India,India,40000,4.0,4.0,3.0
PayPal,Software Engineer,Other,Unknown,L4,USA,USA,122000,2.0,0.0,4.0
PayPal,Software Engineer,Male,Asian,L4,USA,USA,115000,3.0,3.0,4.0
PayPal,Software Engineer,Female,Asian,L4,USA,USA,163000,1.0,1.0,3.0
PayPal,Software Engineer,Male,Asian,L4,USA,USA,120000,4.0,0.0,4.0
PayPal,Software Engineer,Male,White,L4,USA,USA,152000,1.0,1.0,3.0
PayPal,Software Engineer,Male,Asian,L4,USA,USA,140000,0.0,0.0,4.0
PayPal,Software Engineer,Male,Asian,L4,USA,USA,135000,4.0,0.0,3.0
PayPal,Recruiter,Other,Unknown,L4,USA,USA,130000,5.0,1.0,4.0
PayPal,Software Engineer,Male,Asian,L4,USA,USA,160000,3.0,3.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,140000,5.0,4.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,144000,6.0,2.0,4.0
PayPal,Product Manager,Male,Asian,L5,USA,USA,184000,5.0,0.0,4.0
PayPal,Software Engineer,Other,Unknown,L5,USA,USA,200000,4.0,1.0,4.0
PayPal,Software Engineer,Male,White,L5,USA,USA,210000,3.0,2.0,3.0
PayPal,Software Engineer,Male,Asian,L5,USA,USA,169000,5.0,4.0,4.0
PayPal,Software Engineer,Other,Unknown,L5,USA,USA,175000,8.0,3.0,4.0
PayPal,Software Engineer,Male,Asian,L5,USA,USA,169000,5.0,1.0,3.0
PayPal,Software Engineer,Male,Asian,L5,USA,USA,181000,2.0,1.0,4.0
PayPal,Software Engineer,Male,White,L5,USA,USA,151000,3.0,3.0,3.0
PayPal,Software Engineer,Male,Asian,L5,India,India,59000,4.0,4.0,3.0
PayPal,Software Engineer,Male,White,L5,USA,USA,214000,10.0,0.0,1.0
PayPal,Software Engineer,Male,Asian,L5,India,India,56000,4.0,0.0,3.0
PayPal,Software Engineer,Other,Unknown,L5,USA,USA,187000,6.0,3.0,4.0
PayPal,Software Engineer,Male,Asian,L5,China,Eastern Asia,61000,4.0,1.0,3.0
PayPal,Product Manager,Male,Asian,L5,USA,USA,171000,7.0,0.0,4.0
PayPal,Software Engineer,Female,Unknown,L5,India,India,59000,10.0,2.0,3.0
PayPal,Software Engineer,Male,Asian,L5,USA,USA,140000,5.0,2.0,4.0
PayPal,Software Engineer,Male,White,L5,Sweden,Northern Europe,85000,4.0,2.0,3.0
PayPal,Data Scientist,Male,Asian,L5,USA,USA,190000,3.0,3.0,4.0
PayPal,Software Engineer,Other,Unknown,L5,USA,USA,153000,4.0,0.0,4.0
PayPal,Software Engineer,Male,Asian,L5,USA,USA,193000,4.0,2.0,4.0
PayPal,Software Engineer,Male,Asian,L5,India,India,60000,4.0,1.0,4.0
PayPal,Software Engineer,Male,Asian,L5,USA,USA,176000,6.0,0.0,3.0
PayPal,Software Engineer,Male,Asian,L5,USA,USA,185000,5.0,0.0,4.0
PayPal,Product Manager,Male,White,L5,USA,USA,202000,2.0,2.0,3.0
PayPal,Software Engineer,Other,Asian,L5,India,India,51000,6.0,0.0,4.0
PayPal,Software Engineer,Female,Asian,L5,USA,USA,250000,4.0,4.0,4.0
PayPal,Software Engineer,Male,Unknown,L5,India,India,71000,7.0,1.0,3.0
PayPal,Data Scientist,Male,Asian,L5,India,India,54000,4.0,0.0,4.0
PayPal,Software Engineer,Male,Asian,L5,USA,USA,197000,5.0,0.0,4.0
PayPal,Data Scientist,Male,Asian,L5,India,India,60000,7.0,1.0,4.0
PayPal,Software Engineer,Male,Asian,L5,USA,USA,190000,4.0,1.0,4.0
PayPal,Software Engineer,Other,Unknown,L5,USA,USA,180000,3.0,0.0,4.0
PayPal,Software Engineer,Other,Unknown,L5,USA,USA,211000,4.0,1.0,4.0
PayPal,Software Engineer,Male,Asian,L5,India,India,54000,4.0,4.0,3.0
PayPal,Software Engineer,Female,Asian,L5,USA,USA,167000,5.0,0.0,4.0
other,Software Engineer,Male,Asian,L5,India,India,65000,5.0,0.0,3.0
PayPal,Software Engineer,Male,Asian,L5,India,India,67000,7.0,0.0,3.0
PayPal,Software Engineer,Male,Asian,L2,India,India,61000,2.0,0.0,5.0
PayPal,Technical Program Manager,Other,Unknown,L6,USA,USA,240000,12.0,2.0,4.0
PayPal,Software Engineer,Male,Asian,L6,USA,USA,195000,6.0,2.0,4.0
other,Technical Program Manager,Other,Unknown,L6,USA,USA,237000,20.0,3.0,3.0
PayPal,Software Engineer,Male,Unknown,L6,USA,USA,200000,8.0,0.0,4.0
PayPal,Software Engineer,Male,White,L6,USA,USA,227000,13.0,0.0,4.0
PayPal,Software Engineer,Male,White,L6,USA,USA,293000,20.0,4.0,3.0
PayPal,Software Engineer,Male,Two Or More,L6,USA,USA,349000,12.0,1.0,3.0
PayPal,Product Manager,Male,Asian,L6,USA,USA,242000,3.0,2.0,4.0
PayPal,Software Engineer,Male,Asian,L6,India,India,85000,10.0,0.0,3.0
PayPal,Software Engineer,Male,Asian,L6,India,India,87000,12.0,0.0,3.0
PayPal,Software Engineer,Other,Unknown,L6,USA,USA,236000,6.0,0.0,3.0
PayPal,Software Engineer,Male,Asian,L6,USA,USA,248000,6.0,6.0,4.0
PayPal,Product Designer,Other,Unknown,L6,USA,USA,190000,8.0,3.0,4.0
PayPal,Product Manager,Female,Unknown,L6,USA,USA,227000,10.0,1.0,4.0
PayPal,Software Engineer,Male,Asian,L6,USA,USA,165000,11.0,0.0,4.0
PayPal,Software Engineer,Male,Asian,L6,USA,USA,386000,15.0,3.0,3.0
PayPal,Software Engineer,Male,Asian,L6,USA,USA,226000,8.0,7.0,4.0
PayPal,Data Scientist,Other,Unknown,L6,USA,USA,250000,5.0,2.0,4.0
PayPal,Software Engineer,Male,Asian,L6,USA,USA,251000,14.0,5.0,3.0
PayPal,Software Engineer,Male,Asian,L6,India,India,62000,9.0,1.0,3.0
other,Software Engineer,Female,Asian,L6,USA,USA,250000,15.0,5.0,3.0
PayPal,Software Engineer,Male,Unknown,L6,USA,USA,360000,13.0,10.0,3.0
PayPal,Software Engineering Manager,Female,White,L6,USA,USA,218000,8.0,3.0,3.0
PayPal,Software Engineer,Male,Asian,L6,India,India,105000,9.0,1.0,3.0
PayPal,Product Manager,Female,White,L7,USA,USA,245000,9.0,2.0,4.0
PayPal,Software Engineer,Other,Unknown,L7,USA,USA,350000,10.0,0.0,4.0
PayPal,Software Engineer,Male,White,L7,USA,USA,310000,25.0,3.0,2.0
PayPal,Software Engineer,Male,Asian,L7,USA,USA,380000,8.0,2.0,4.0
PayPal,Software Engineer,Other,Unknown,L7,USA,USA,350000,14.0,13.0,3.0
PayPal,Technical Program Manager,Male,Asian,L7,USA,USA,275000,15.0,1.0,3.0
PayPal,Product Manager,Male,Asian,L7,USA,USA,383000,13.0,4.0,4.0
PayPal,Management Consultant,Other,Unknown,L7,USA,USA,200000,8.0,2.0,4.0
PayPal,Data Scientist,Male,Asian,L7,USA,USA,310000,6.0,6.0,4.0
PayPal,Software Engineer,Other,Unknown,L7,India,India,84000,10.0,0.0,4.0
PayPal,Software Engineer,Male,Unknown,L7,USA,USA,271000,14.0,3.0,4.0
PayPal,Software Engineering Manager,Male,Asian,L7,India,India,130000,17.0,2.0,3.0
eBay,Software Engineer,Other,Unknown,L7,USA,USA,284000,11.0,0.0,4.0
other,Software Engineer,Male,Asian,L7,USA,USA,234000,17.0,0.0,4.0
PayPal,Software Engineer,Male,Asian,L7,USA,USA,260000,18.0,8.0,3.0
PayPal,Software Engineer,Other,Unknown,L8,USA,USA,424000,16.0,7.0,3.0
PayPal,Technical Program Manager,Other,Unknown,L8,USA,USA,372000,20.0,2.0,3.0
PayPal,Software Engineering Manager,Other,Unknown,L8,USA,USA,250000,14.0,7.0,4.0
PayPal,Software Engineering Manager,Male,Asian,L8,USA,USA,500000,15.0,5.0,3.0
PayPal,Software Engineer,Other,Unknown,L8,India,India,163000,15.0,5.0,4.0
eBay,Software Engineering Manager,Male,White,L8,USA,USA,500000,22.0,16.0,3.0
PayPal,Product Manager,Other,Unknown,L9,USA,USA,650000,20.0,5.0,4.0
PayPal,Software Engineer,Other,Unknown,L9,USA,USA,600000,27.0,2.0,3.0
PayPal,Product Manager,Other,Unknown,L9,USA,USA,560000,12.0,9.0,4.0
PayPal,Product Manager,Other,Unknown,L9,USA,USA,792000,12.0,8.0,4.0
other,Software Engineer,Male,Asian,L5,Indonesia,South-Eastern Asia,24000,7.0,5.0,3.0
SAP,Product Designer,Female,Hispanic,L5,USA,USA,165000,5.0,2.0,4.0
other,Software Engineer,Male,Two Or More,L5,USA,USA,200000,1.0,1.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,182000,9.0,5.0,3.0
other,Hardware Engineer,Male,Asian,L5,USA,USA,150000,5.0,5.0,4.0
SAP,Software Engineer,Other,Unknown,L5,USA,USA,185000,4.0,0.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,178000,8.0,8.0,4.0
SAP,Solution Architect,Other,Unknown,L5,Russia,Central Asia,65000,8.0,8.0,4.0
SAP,Software Engineer,Male,Asian,L5,India,India,50000,10.0,1.0,4.0
other,Software Engineer,Male,Unknown,L5,Indonesia,South-Eastern Asia,23000,6.0,6.0,3.0
other,Technical Program Manager,Other,Unknown,L5,USA,USA,149000,7.0,2.0,3.0
SAP,Product Manager,Female,Asian,L5,USA,USA,136000,7.0,4.0,4.0
SAP,Software Engineer,Male,Asian,L5,USA,USA,175000,8.0,8.0,4.0
other,Software Engineer,Male,Unknown,L5,Germany,Western Europe,105000,5.0,0.0,4.0
SAP,Product Manager,Male,Asian,L5,India,India,28000,6.0,6.0,3.0
other,Hardware Engineer,Male,Two Or More,L5,USA,USA,112000,9.0,0.0,3.0
SAP,Product Manager,Male,White,L5,USA,USA,175000,3.0,3.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,165000,5.0,0.0,4.0
SAP,Business Analyst,Male,White,L5,USA,USA,96000,6.0,6.0,3.0
SAP,Software Engineer,Male,White,L5,Czech Republic,Eastern Europe,68000,10.0,4.0,1.0
SAP,Management Consultant,Female,Asian,L5,USA,USA,165000,11.0,6.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,112000,6.0,1.0,4.0
other,Software Engineer,Male,Unknown,L5,USA,USA,122000,11.0,4.0,3.0
other,Mechanical Engineer,Male,Hispanic,L5,USA,USA,129000,10.0,4.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,145000,4.0,3.0,3.0
SAP,Software Engineer,Male,White,L5,Germany,Western Europe,103000,2.0,2.0,4.0
SAP,Software Engineer,Male,Asian,L5,USA,USA,170000,10.0,5.0,4.0
other,Software Engineer,Female,White,L5,USA,USA,177000,7.0,0.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,172000,22.0,1.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,115000,4.0,2.0,3.0
other,Hardware Engineer,Male,Two Or More,L5,USA,USA,110000,7.0,7.0,4.0
SAP,Software Engineer,Male,Unknown,L5,USA,USA,165000,6.0,5.0,4.0
SAP,Technical Program Manager,Male,Hispanic,L5,USA,USA,175000,8.0,1.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,147000,8.0,8.0,4.0
SAP,Business Analyst,Male,White,L5,USA,USA,96000,6.0,6.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,80000,4.0,4.0,3.0
SAP,Software Engineer,Other,Unknown,L5,Canada,Canada,116000,7.0,7.0,4.0
other,Software Engineer,Male,Unknown,L5,USA,USA,196000,3.0,1.0,4.0
SAP,Software Engineer,Male,Asian,L5,Germany,Western Europe,96000,12.0,1.0,4.0
SAP,Software Engineer,Other,Unknown,L5,Serbia,Eastern Europe,40000,6.0,3.0,4.0
SAP,Software Engineer,Other,Unknown,L5,USA,USA,193000,5.0,0.0,4.0
SAP,Solution Architect,Other,Unknown,L5,Canada,Canada,96000,7.0,4.0,4.0
SAP,Software Engineer,Male,Asian,L5,Canada,Canada,100000,10.0,5.0,4.0
SAP,Software Engineer,Male,Asian,L5,Canada,Canada,143000,6.0,6.0,3.0
other,Data Scientist,Other,Unknown,L5,USA,USA,149000,3.0,3.0,4.0
other,Hardware Engineer,Male,White,L5,Israel,Middle East,145000,6.0,1.0,3.0
SAP,Software Engineer,Male,Asian,L5,USA,USA,209000,14.0,0.0,4.0
other,Software Engineer,Male,Unknown,L5,USA,USA,115000,5.0,1.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,160000,2.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,117000,3.0,3.0,3.0
other,Software Engineer,Male,Unknown,L5,USA,USA,179000,6.0,0.0,3.0
SAP,Software Engineer,Other,Unknown,L5,USA,USA,199000,10.0,3.0,4.0
other,Software Engineer,Other,Unknown,L5,Taiwan,Eastern Asia,55000,3.0,3.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,159000,4.0,2.0,3.0
SAP,Management Consultant,Male,White,L5,Australia,Australia&New Zealand,123000,5.0,2.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,116000,7.0,5.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,142000,6.0,0.0,4.0
other,Software Engineer,Male,Asian,L5,Singapore,South-Eastern Asia,62000,2.0,2.0,3.0
other,Software Engineer,Male,Asian,L5,Taiwan,Eastern Asia,52000,4.0,2.0,4.0
other,Software Engineer,Other,Unknown,L5,Taiwan,Eastern Asia,73000,7.0,4.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,245000,0.0,0.0,3.0
SAP,Software Engineer,Male,Asian,L5,USA,USA,145000,9.0,9.0,3.0
other,Software Engineer,Female,Asian,L5,USA,USA,121000,12.0,5.0,3.0
SAP,Solution Architect,Male,Unknown,L6,United Kingdom,UK&IRE,200000,14.0,10.0,3.0
other,Software Engineer,Male,White,L6,USA,USA,165000,2.0,0.0,3.0
other,Software Engineer,Male,Asian,L6,USA,USA,306000,15.0,1.0,3.0
other,Mechanical Engineer,Male,White,L6,USA,USA,300000,8.0,1.0,3.0
other,Hardware Engineer,Other,Unknown,L6,USA,USA,160000,6.0,5.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,300000,4.0,0.0,4.0
other,Software Engineer,Male,Two Or More,L6,USA,USA,160000,2.0,2.0,3.0
other,Software Engineer,Other,Unknown,L6,USA,USA,325000,5.0,1.0,4.0
other,Product Manager,Female,White,L6,USA,USA,175000,10.0,4.0,3.0
other,Data Scientist,Male,Two Or More,L6,USA,USA,323000,2.0,0.0,5.0
SAP,Software Engineer,Male,Unknown,L6,USA,USA,280000,20.0,18.0,4.0
SAP,Management Consultant,Other,Unknown,L6,USA,USA,182000,12.0,8.0,4.0
SAP,Product Manager,Male,Unknown,L6,Germany,Western Europe,129000,9.0,9.0,4.0
other,Software Engineer,Male,Asian,L6,USA,USA,179000,3.0,2.0,3.0
other,Software Engineering Manager,Other,Unknown,L6,USA,USA,350000,16.0,5.0,4.0
other,Software Engineer,Other,Unknown,L6,Germany,Western Europe,146000,5.0,2.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,228000,5.0,1.0,4.0
other,Software Engineer,Male,White,L6,Belarus,Eastern Europe,110000,7.0,1.0,3.0
other,Software Engineer,Male,Hispanic,L6,Mexico,South America,62000,4.0,1.0,3.0
other,Software Engineer,Female,Asian,L6,USA,USA,400000,4.0,1.0,4.0
other,Software Engineer,Male,White,L6,USA,USA,390000,2.0,2.0,4.0
other,Technical Program Manager,Male,Asian,L6,USA,USA,125000,7.0,6.0,3.0
other,Software Engineer,Male,White,L6,USA,USA,205000,2.0,0.0,3.0
other,Software Engineer,Male,Two Or More,L6,USA,USA,316000,3.0,2.0,3.0
other,Software Engineer,Male,Asian,L6,USA,USA,325000,3.0,0.0,3.0
SAP,Software Engineer,Male,White,L6,USA,USA,325000,19.0,19.0,4.0
other,Software Engineer,Female,Asian,L6,USA,USA,300000,2.0,0.0,4.0
other,Software Engineer,Male,Two Or More,L6,United Arab Emirates,Middle East,110000,8.0,3.0,4.0
other,Product Manager,Other,Unknown,L4,India,India,100000,17.0,2.0,3.0
SAP,Technical Program Manager,Male,Asian,L6,USA,USA,216000,20.0,18.0,4.0
other,Software Engineer,Male,Two Or More,L6,USA,USA,330000,2.0,0.0,4.0
other,Product Manager,Other,Unknown,L6,USA,USA,154000,6.0,1.0,3.0
other,Software Engineer,Other,Unknown,L6,USA,USA,145000,10.0,5.0,4.0
SAP,Software Engineer,Male,White,L6,Germany,Western Europe,121000,15.0,12.0,3.0
other,Software Engineer,Male,White,L6,USA,USA,190000,5.0,2.0,3.0
other,Technical Program Manager,Male,White,L6,USA,USA,144000,7.0,0.0,3.0
other,Hardware Engineer,Male,White,L6,USA,USA,152000,8.0,8.0,4.0
SAP,Marketing,Other,Unknown,L6,Canada,Canada,150000,12.0,10.0,4.0
SAP,Product Manager,Male,Unknown,L6,Canada,Canada,218000,18.0,18.0,3.0
other,Software Engineer,Male,Hispanic,L6,USA,USA,270000,5.0,3.0,2.0
other,Mechanical Engineer,Male,White,L6,USA,USA,136000,5.0,1.0,5.0
SAP,Marketing,Male,White,L6,USA,USA,248000,15.0,10.0,4.0
other,Software Engineer,Male,Asian,L6,Singapore,South-Eastern Asia,108000,5.0,0.0,4.0
other,Hardware Engineer,Male,White,L6,Israel,Middle East,188000,10.0,1.0,3.0
other,Software Engineer,Female,Asian,L6,USA,USA,318000,6.0,1.0,3.0
other,Software Engineer,Other,Unknown,L6,USA,USA,167000,14.0,12.0,4.0
other,Mechanical Engineer,Male,Asian,L6,USA,USA,97000,4.0,4.0,4.0
SAP,Product Manager,Male,Unknown,L6,India,India,90000,16.0,14.0,4.0
other,Hardware Engineer,Other,Unknown,L6,USA,USA,235000,7.0,2.0,4.0
other,Hardware Engineer,Male,Asian,L6,Taiwan,Eastern Asia,224000,12.0,1.0,4.0
